,Date image,no-data: 0,non-water: 1,water: 2
9720,2014_01_01_training_r24,64308,396763,38917
9728,2014_09_01_training_r24,213615,208306,77971
9733,2015_02_01_training_r24,135539,331577,32866
9734,2015_03_01_training_r24,47998,405794,46198
9737,2015_06_01_training_r24,203650,235017,61229
9739,2015_08_01_training_r24,96997,340820,62119
9743,2015_12_01_training_r24,28706,434883,36387
9745,2016_02_01_training_r24,19718,437343,42930
9746,2016_03_01_training_r24,91997,364851,43125
9747,2016_04_01_training_r24,197362,209878,92675
9748,2016_05_01_training_r24,137190,297991,64665
9765,2017_10_01_training_r24,18310,394277,87381
9768,2018_01_01_training_r24,84758,374010,41215
9769,2018_02_01_training_r24,88495,380636,30829
9770,2018_03_01_training_r24,20577,444228,35181
9776,2018_09_01_training_r24,62000,353053,84835
9781,2019_02_01_training_r24,23845,443480,32642
9782,2019_03_01_training_r24,151834,310835,37315
9783,2019_04_01_training_r24,28230,425905,45850
9785,2019_06_01_training_r24,122962,294187,82797
9787,2019_08_01_training_r24,40867,355756,103339
9788,2019_09_01_training_r24,74404,334430,91138
9789,2019_10_01_training_r24,134178,326830,38940
9791,2019_12_01_training_r24,170105,302015,27788
9792,2020_01_01_training_r24,34271,427477,38232
9796,2020_05_01_training_r24,67422,377058,55495
9800,2020_09_01_training_r24,176916,237775,85255
9804,2021_01_01_training_r24,35433,429763,34784
9805,2021_02_01_training_r24,122896,342993,34086
9811,2021_08_01_training_r24,77891,333067,88986
9815,2021_12_01_training_r24,48200,414263,37509
9818,1988_02_01_training_r25,68297,397885,33797
9823,1988_07_01_training_r25,134272,229431,136151
9830,1989_02_01_training_r25,120907,347363,31638
9836,1989_08_01_training_r25,98095,298235,103496
9841,1990_01_01_training_r25,33972,429468,36530
9842,1990_02_01_training_r25,36413,417379,46119
9862,1991_10_01_training_r25,29233,390086,80595
9865,1992_01_01_training_r25,184456,273015,42505
9868,1992_04_01_training_r25,28123,389251,82601
9869,1992_05_01_training_r25,193502,232106,74274
9918,1996_06_01_training_r25,170312,280065,49516
9957,1999_09_01_training_r25,137689,234514,127687
9964,2000_04_01_training_r25,191298,247101,61409
9973,2001_01_01_training_r25,25024,431826,43126
9978,2001_06_01_training_r25,105035,268723,126184
9981,2001_09_01_training_r25,186457,227391,86008
9992,2002_08_01_training_r25,58385,307273,134281
9997,2003_01_01_training_r25,20969,430329,48686
9999,2003_03_01_training_r25,36555,416500,46918
10006,2003_10_01_training_r25,214030,193616,92127
10009,2004_01_01_training_r25,91929,372084,35873
10011,2004_03_01_training_r25,65651,355849,78469
10017,2004_09_01_training_r25,178070,236185,85507
10019,2004_11_01_training_r25,28688,416969,54303
10021,2005_01_01_training_r25,153944,297490,48483
10022,2005_02_01_training_r25,21293,405803,72885
10025,2005_05_01_training_r25,57924,363286,78662
10026,2005_06_01_training_r25,95912,283704,120285
10030,2005_10_01_training_r25,21252,391304,87417
10033,2006_01_01_training_r25,61467,400839,37635
10035,2006_03_01_training_r25,27265,399279,73438
10040,2006_08_01_training_r25,97960,309493,92529
10052,2007_08_01_training_r25,138763,223632,137406
10054,2007_10_01_training_r25,23716,399069,77167
10056,2007_12_01_training_r25,40696,416166,43098
10057,2008_01_01_training_r25,123754,344470,31727
10059,2008_03_01_training_r25,21312,430502,48177
10060,2008_04_01_training_r25,49396,398278,52307
10065,2008_09_01_training_r25,21875,355734,122347
10069,2009_01_01_training_r25,63020,393610,43352
10070,2009_02_01_training_r25,42632,412894,44449
10071,2009_03_01_training_r25,35925,407965,56089
10072,2009_04_01_training_r25,42723,393777,63467
10087,2010_07_01_training_r25,47891,320697,131340
10092,2010_12_01_training_r25,49805,415868,34270
10093,2011_01_01_training_r25,19798,430622,49569
10096,2011_04_01_training_r25,34191,411034,54757
10097,2011_05_01_training_r25,18841,401959,79120
10104,2011_12_01_training_r25,48900,419307,31750
10105,2012_01_01_training_r25,17582,446604,35795
10107,2012_03_01_training_r25,34911,414108,50960
10108,2012_04_01_training_r25,42594,410054,47342
10109,2012_05_01_training_r25,49782,370019,80183
10112,2012_08_01_training_r25,66197,304859,128884
10113,2012_09_01_training_r25,85491,261522,152827
10114,2012_10_01_training_r25,40324,397381,62265
10116,2012_12_01_training_r25,49751,394401,55825
10117,2013_01_01_training_r25,168237,294529,37177
10119,2013_03_01_training_r25,34761,424479,40752
10120,2013_04_01_training_r25,167304,300369,32258
10124,2013_08_01_training_r25,65027,324678,110257
10125,2013_09_01_training_r25,41030,348887,110021
10132,2014_04_01_training_r25,18764,426922,54300
10137,2014_09_01_training_r25,63600,333488,102814
10142,2015_02_01_training_r25,54997,408522,36464
10144,2015_04_01_training_r25,97861,339464,62607
10148,2015_08_01_training_r25,72109,347057,80770
10152,2015_12_01_training_r25,25374,431971,42636
10153,2016_01_01_training_r25,77843,373356,48690
10161,2016_09_01_training_r25,79052,311282,109568
10168,2017_04_01_training_r25,41729,401969,56272
10171,2017_07_01_training_r25,119065,292977,87834
10179,2018_03_01_training_r25,46752,409104,44111
10181,2018_05_01_training_r25,126021,328685,45200
10185,2018_09_01_training_r25,56845,343711,99301
10190,2019_02_01_training_r25,48725,413844,37397
10191,2019_03_01_training_r25,25591,422585,51812
10195,2019_07_01_training_r25,181859,225063,92962
10196,2019_08_01_training_r25,51693,336924,111338
10197,2019_09_01_training_r25,83956,311601,104382
10198,2019_10_01_training_r25,83242,351915,64778
10199,2019_11_01_training_r25,20725,414492,64747
10204,2020_04_01_training_r25,45686,390830,63465
10205,2020_05_01_training_r25,156480,289937,53534
10209,2020_09_01_training_r25,180940,208668,110326
10213,2021_01_01_training_r25,27470,427268,45235
10214,2021_02_01_training_r25,103667,358554,37733
10220,2021_08_01_training_r25,91645,306880,101406
10227,1988_02_01_training_r26,50733,413093,36137
10232,1988_07_01_training_r26,150965,210017,138851
10239,1989_02_01_training_r26,128016,340271,31564
10245,1989_08_01_training_r26,110075,284223,105489
10249,1989_12_01_training_r26,195232,286576,18074
10250,1990_01_01_training_r26,26616,434858,38498
10251,1990_02_01_training_r26,37826,414360,47705
10271,1991_10_01_training_r26,29595,387432,82876
10274,1992_01_01_training_r26,151403,305404,43161
10277,1992_04_01_training_r26,26783,388943,84235
10278,1992_05_01_training_r26,180306,236379,83183
10327,1996_06_01_training_r26,110258,317890,71752
10366,1999_09_01_training_r26,153256,219951,126655
10382,2001_01_01_training_r26,22959,430039,46962
10387,2001_06_01_training_r26,126823,246862,126222
10390,2001_09_01_training_r26,149741,253233,96850
10401,2002_08_01_training_r26,57141,303727,139070
10408,2003_03_01_training_r26,39989,411191,48801
10418,2004_01_01_training_r26,69996,387856,42056
10420,2004_03_01_training_r26,51897,365579,82491
10426,2004_09_01_training_r26,202656,212432,84669
10428,2004_11_01_training_r26,26194,410973,62795
10430,2005_01_01_training_r26,179108,269423,51375
10431,2005_02_01_training_r26,21458,394265,84260
10434,2005_05_01_training_r26,78056,342881,78938
10435,2005_06_01_training_r26,73883,291541,134491
10439,2005_10_01_training_r26,35281,375123,89535
10442,2006_01_01_training_r26,77997,383369,38583
10444,2006_03_01_training_r26,29463,393537,76974
10449,2006_08_01_training_r26,99756,302785,97430
10461,2007_08_01_training_r26,124528,228706,146609
10463,2007_10_01_training_r26,39072,383346,77467
10465,2007_12_01_training_r26,41382,412263,46312
10466,2008_01_01_training_r26,98948,366727,34268
10468,2008_03_01_training_r26,30792,414862,54329
10469,2008_04_01_training_r26,68674,376165,55143
10474,2008_09_01_training_r26,21059,349573,129331
10478,2009_01_01_training_r26,40595,409818,49570
10479,2009_02_01_training_r26,43940,405899,50146
10480,2009_03_01_training_r26,43364,394808,61812
10481,2009_04_01_training_r26,59655,372392,67925
10490,2010_01_01_training_r26,29246,430992,39730
10496,2010_07_01_training_r26,37797,319323,142829
10501,2010_12_01_training_r26,68180,394643,37109
10502,2011_01_01_training_r26,22483,418647,58844
10505,2011_04_01_training_r26,55151,386642,58183
10513,2011_12_01_training_r26,68951,396145,34856
10514,2012_01_01_training_r26,20235,436589,43141
10516,2012_03_01_training_r26,45648,394190,60138
10517,2012_04_01_training_r26,62134,385118,52731
10518,2012_05_01_training_r26,70852,348737,80387
10521,2012_08_01_training_r26,69687,295320,134949
10522,2012_09_01_training_r26,99274,257805,142749
10523,2012_10_01_training_r26,59095,377408,63461
10525,2012_12_01_training_r26,56754,384615,58594
10526,2013_01_01_training_r26,169414,292436,38071
10528,2013_03_01_training_r26,50519,407582,41881
10533,2013_08_01_training_r26,61501,317571,120899
10534,2013_09_01_training_r26,57044,331383,111521
10541,2014_04_01_training_r26,25606,409649,64725
10546,2014_09_01_training_r26,51061,334401,114438
10551,2015_02_01_training_r26,55099,404369,40503
10553,2015_04_01_training_r26,77964,342147,79840
10555,2015_06_01_training_r26,194248,206881,98751
10557,2015_08_01_training_r26,71795,331385,96760
10558,2015_09_01_training_r26,20221,346562,133195
10561,2015_12_01_training_r26,32166,419056,48757
10562,2016_01_01_training_r26,57501,392979,49458
10570,2016_09_01_training_r26,116067,270840,112973
10577,2017_04_01_training_r26,54305,385739,59912
10580,2017_07_01_training_r26,106473,289710,103708
10588,2018_03_01_training_r26,67176,382884,49896
10590,2018_05_01_training_r26,97051,346816,56063
10594,2018_09_01_training_r26,72553,322132,105160
10599,2019_02_01_training_r26,67857,392293,39807
10604,2019_07_01_training_r26,212033,208742,79090
10605,2019_08_01_training_r26,47235,328900,123817
10606,2019_09_01_training_r26,88623,307450,103830
10607,2019_10_01_training_r26,84319,346673,68950
10608,2019_11_01_training_r26,22156,402399,75418
10612,2020_03_01_training_r26,22382,421476,56132
10613,2020_04_01_training_r26,66821,361020,72128
10614,2020_05_01_training_r26,181097,266220,52579
10618,2020_09_01_training_r26,194459,191233,114205
10623,2021_02_01_training_r26,104269,354072,41608
10625,2021_04_01_training_r26,29072,398755,72160
10629,2021_08_01_training_r26,103834,291999,104098
10636,1988_02_01_training_r27,39201,425573,35191
10641,1988_07_01_training_r27,215964,153938,129898
10648,1989_02_01_training_r27,109707,358847,31320
10654,1989_08_01_training_r27,137468,257667,104656
10658,1989_12_01_training_r27,136849,335795,27249
10659,1990_01_01_training_r27,19361,442503,38108
10660,1990_02_01_training_r27,30109,425031,44771
10680,1991_10_01_training_r27,31196,384582,84117
10683,1992_01_01_training_r27,132534,325701,41732
10686,1992_04_01_training_r27,35616,383580,80733
10687,1992_05_01_training_r27,169495,245039,85306
10736,1996_06_01_training_r27,66052,349431,84431
10775,1999_09_01_training_r27,129701,247185,122987
10791,2001_01_01_training_r27,20276,432828,46863
10796,2001_06_01_training_r27,179340,215968,104604
10799,2001_09_01_training_r27,121699,275718,102433
10802,2001_12_01_training_r27,21761,434229,43965
10806,2002_04_01_training_r27,199102,241572,59244
10810,2002_08_01_training_r27,57047,305095,137805
10817,2003_03_01_training_r27,49583,402564,47834
10827,2004_01_01_training_r27,61658,395415,42864
10829,2004_03_01_training_r27,42042,376639,81270
10837,2004_11_01_training_r27,33723,399408,66829
10839,2005_01_01_training_r27,193251,249047,57590
10840,2005_02_01_training_r27,22374,387915,89691
10843,2005_05_01_training_r27,98809,323741,77348
10844,2005_06_01_training_r27,80829,276132,142958
10848,2005_10_01_training_r27,53782,355937,90206
10851,2006_01_01_training_r27,94209,366103,39624
10853,2006_03_01_training_r27,53811,366729,79436
10858,2006_08_01_training_r27,113350,286906,99713
10870,2007_08_01_training_r27,128775,218768,152336
10872,2007_10_01_training_r27,49907,368768,81173
10874,2007_12_01_training_r27,57874,392043,50029
10875,2008_01_01_training_r27,104027,359926,35996
10877,2008_03_01_training_r27,40731,399791,59448
10878,2008_04_01_training_r27,91080,351952,56946
10887,2009_01_01_training_r27,41486,403827,54664
10888,2009_02_01_training_r27,51469,393465,55039
10889,2009_03_01_training_r27,51969,384665,63340
10890,2009_04_01_training_r27,79661,349635,70678
10892,2009_06_01_training_r27,18140,387854,93960
10899,2010_01_01_training_r27,47422,409938,42606
10905,2010_07_01_training_r27,26007,323891,150051
10909,2010_11_01_training_r27,24006,416811,59132
10910,2010_12_01_training_r27,89359,372906,37672
10911,2011_01_01_training_r27,26150,411671,62162
10913,2011_03_01_training_r27,22258,403324,74414
10914,2011_04_01_training_r27,80657,361434,57876
10922,2011_12_01_training_r27,85230,379374,35349
10923,2012_01_01_training_r27,27062,428164,44740
10925,2012_03_01_training_r27,61914,376888,61172
10926,2012_04_01_training_r27,83370,364367,52245
10927,2012_05_01_training_r27,99261,324250,76471
10930,2012_08_01_training_r27,109619,257213,133055
10931,2012_09_01_training_r27,130581,232987,136261
10932,2012_10_01_training_r27,81863,354754,63342
10934,2012_12_01_training_r27,56628,382331,60992
10935,2013_01_01_training_r27,178618,282850,38459
10937,2013_03_01_training_r27,65999,390986,42994
10942,2013_08_01_training_r27,62817,308985,128181
10943,2013_09_01_training_r27,77018,310225,112720
10950,2014_04_01_training_r27,36503,392072,71394
10955,2014_09_01_training_r27,40948,331355,127628
10960,2015_02_01_training_r27,63048,393543,43375
10962,2015_04_01_training_r27,104506,309453,85969
10964,2015_06_01_training_r27,207124,194231,98562
10966,2015_08_01_training_r27,58310,327588,114064
10967,2015_09_01_training_r27,26458,330753,142769
10970,2015_12_01_training_r27,44860,403780,51341
10971,2016_01_01_training_r27,36570,414503,48887
10979,2016_09_01_training_r27,175852,209286,114735
10986,2017_04_01_training_r27,69155,367380,63418
10989,2017_07_01_training_r27,129019,260478,110399
10997,2018_03_01_training_r27,89711,356923,53332
10999,2018_05_01_training_r27,123714,318753,57455
11003,2018_09_01_training_r27,116003,280532,103251
11008,2019_02_01_training_r27,90456,369439,40056
11014,2019_08_01_training_r27,33835,326083,140052
11015,2019_09_01_training_r27,95631,291414,112857
11016,2019_10_01_training_r27,100283,328055,71578
11017,2019_11_01_training_r27,25257,391337,83381
11021,2020_03_01_training_r27,23865,413583,62532
11022,2020_04_01_training_r27,99769,321689,78489
11023,2020_05_01_training_r27,180007,262189,57701
11027,2020_09_01_training_r27,192114,184607,123164
11030,2020_12_01_training_r27,209754,263658,26469
11032,2021_02_01_training_r27,98706,347861,53378
11033,2021_03_01_training_r27,18592,417054,64351
11034,2021_04_01_training_r27,38897,376326,84762
11037,2021_07_01_training_r27,205789,177502,116517
11038,2021_08_01_training_r27,122729,269056,108131
11045,1988_02_01_training_r28,20558,445303,34105
11057,1989_02_01_training_r28,74495,385700,39685
11063,1989_08_01_training_r28,116494,276576,106783
11067,1989_12_01_training_r28,71568,388773,39555
11069,1990_02_01_training_r28,29581,428553,41806
11089,1991_10_01_training_r28,28816,385402,85687
11092,1992_01_01_training_r28,85335,374409,40219
11095,1992_04_01_training_r28,31572,392010,76339
11096,1992_05_01_training_r28,93933,315332,90568
11145,1996_06_01_training_r28,29302,377228,93382
11184,1999_09_01_training_r28,82590,281134,136182
11205,2001_06_01_training_r28,178041,216507,105355
11208,2001_09_01_training_r28,62756,313054,124088
11211,2001_12_01_training_r28,24420,418424,57106
11215,2002_04_01_training_r28,95818,324338,79769
11216,2002_05_01_training_r28,77163,353839,68976
11219,2002_08_01_training_r28,52519,300051,147387
11226,2003_03_01_training_r28,21455,430067,48452
11236,2004_01_01_training_r28,35997,409783,54169
11238,2004_03_01_training_r28,32376,377207,90385
11241,2004_06_01_training_r28,185758,207654,106471
11246,2004_11_01_training_r28,28188,398200,73571
11248,2005_01_01_training_r28,155434,280752,63723
11249,2005_02_01_training_r28,17893,388284,93809
11252,2005_05_01_training_r28,111240,310178,78464
11253,2005_06_01_training_r28,43618,302797,153520
11254,2005_07_01_training_r28,19803,325233,154921
11257,2005_10_01_training_r28,70093,342530,87296
11260,2006_01_01_training_r28,95776,360232,43918
11262,2006_03_01_training_r28,41902,380104,77980
11267,2006_08_01_training_r28,108795,287582,103590
11279,2007_08_01_training_r28,115168,233308,151375
11281,2007_10_01_training_r28,69082,348823,81909
11283,2007_12_01_training_r28,68542,379416,51995
11284,2008_01_01_training_r28,124565,339055,36314
11286,2008_03_01_training_r28,57370,376832,65764
11287,2008_04_01_training_r28,113817,330927,55223
11291,2008_08_01_training_r28,133429,221435,144988
11296,2009_01_01_training_r28,29500,413671,56816
11297,2009_02_01_training_r28,43309,401856,54811
11298,2009_03_01_training_r28,58924,378335,62713
11299,2009_04_01_training_r28,84428,342821,72724
11308,2010_01_01_training_r28,63412,391559,44991
11314,2010_07_01_training_r28,69720,312905,117273
11316,2010_09_01_training_r28,224670,187127,87976
11318,2010_11_01_training_r28,30954,409160,59797
11319,2010_12_01_training_r28,90997,366150,42809
11320,2011_01_01_training_r28,18291,409847,71838
11322,2011_03_01_training_r28,30234,386448,83314
11323,2011_04_01_training_r28,105672,338422,55854
11331,2011_12_01_training_r28,85610,374677,39670
11332,2012_01_01_training_r28,30160,421117,48685
11334,2012_03_01_training_r28,67736,367776,64442
11335,2012_04_01_training_r28,106015,343214,50744
11336,2012_05_01_training_r28,121073,305777,73093
11339,2012_08_01_training_r28,177341,196676,125806
11340,2012_09_01_training_r28,149984,220509,129330
11341,2012_10_01_training_r28,104051,331777,64139
11343,2012_12_01_training_r28,34919,404441,60598
11344,2013_01_01_training_r28,149692,306787,43443
11345,2013_02_01_training_r28,203120,260382,36435
11346,2013_03_01_training_r28,79101,376673,44201
11348,2013_05_01_training_r28,185479,237718,76708
11351,2013_08_01_training_r28,47998,319603,132377
11352,2013_09_01_training_r28,79487,300070,120408
11359,2014_04_01_training_r28,28843,388340,82777
11360,2014_05_01_training_r28,223538,187015,89300
11364,2014_09_01_training_r28,32220,328663,139056
11369,2015_02_01_training_r28,45224,406538,48211
11371,2015_04_01_training_r28,88473,321047,90392
11372,2015_05_01_training_r28,185559,252768,61535
11375,2015_08_01_training_r28,39377,340807,119770
11376,2015_09_01_training_r28,23288,327072,149611
11379,2015_12_01_training_r28,47110,398138,54722
11388,2016_09_01_training_r28,211498,168445,119896
11395,2017_04_01_training_r28,77491,346888,75573
11396,2017_05_01_training_r28,19033,363790,117164
11398,2017_07_01_training_r28,127857,248110,123888
11406,2018_03_01_training_r28,90196,347165,62588
11408,2018_05_01_training_r28,155513,286865,57536
11412,2018_09_01_training_r28,107337,270950,121519
11417,2019_02_01_training_r28,101143,351017,47793
11423,2019_08_01_training_r28,20239,325220,154487
11424,2019_09_01_training_r28,134054,238939,126889
11425,2019_10_01_training_r28,107105,314539,78260
11430,2020_03_01_training_r28,20047,409400,70536
11431,2020_04_01_training_r28,155091,256587,88275
11432,2020_05_01_training_r28,133359,286358,80184
11436,2020_09_01_training_r28,196457,165065,138318
11439,2020_12_01_training_r28,116825,341166,41895
11440,2021_01_01_training_r28,20873,413185,65923
11441,2021_02_01_training_r28,80156,358053,61757
11443,2021_04_01_training_r28,39423,363251,97310
11446,2021_07_01_training_r28,191637,185358,122798
11447,2021_08_01_training_r28,127017,255229,117641
